,gene_id,value_1,y,scores
4656,XLOC_005837,4.65182,2,-5.92892
4657,XLOC_005838,4.70244,2,-5.23872
4658,XLOC_005839,0.165161,1,-6.9799595
4659,XLOC_005840,0.0,0,-6.9799595
4660,XLOC_005841,0.0206646,1,-6.9799595
4661,XLOC_005842,0.176883,1,-6.9799595
4662,XLOC_005843,0.0206621,1,-6.9799595
4663,XLOC_005844,0.0371211,1,-6.9799595
4664,XLOC_005845,0.0,0,-6.9799595
4665,XLOC_005846,26.037,3,-4.3830953
4666,XLOC_005848,3.39264,2,-5.499953
4667,XLOC_005849,5.20467,2,-4.692044
4668,XLOC_005850,32.8961,3,-5.6213727
4669,XLOC_005851,5.46322,2,-4.858139
4670,XLOC_005853,0.237581,1,-6.9799595
4671,XLOC_005854,0.956825,1,-5.9995613
4672,XLOC_005855,7.08188,2,-6.9799595
4673,XLOC_005856,54.4611,3,-5.677488
4674,XLOC_005857,0.758187,1,-6.3252997
4675,XLOC_005858,0.0,0,-6.9799595
4676,XLOC_005859,0.0,0,-6.9799595
4677,XLOC_005860,0.0,0,-6.9799595
4678,XLOC_005861,0.0,0,-6.9799595
4679,XLOC_005862,0.0,0,-6.9799595
4680,XLOC_005863,0.0,0,-6.9799595
4681,XLOC_005865,0.1349,1,-7.1490383
4682,XLOC_005866,0.989874,1,-5.518574
4683,XLOC_005867,0.0,0,-6.9799595
4684,XLOC_005868,166.297,3,-6.804927
4685,XLOC_005869,0.0533046,1,-6.9799595
4686,XLOC_005870,10.7032,2,-1.064347
4687,XLOC_005871,14.0851,3,-6.9799595
4688,XLOC_005872,10.0115,2,-6.5512676
4689,XLOC_005873,0.314698,1,-6.5512676
4690,XLOC_005874,0.192194,1,-6.9144325
4691,XLOC_005875,0.634217,1,-6.9144325
4692,XLOC_005876,1.08249,1,-2.9992998
4693,XLOC_005877,260.61,3,-6.945463
4694,XLOC_005878,0.224358,1,-5.41483
4695,XLOC_005881,0.0,0,-6.9799595
4696,XLOC_005882,0.0,0,-6.9799595
4697,XLOC_005883,0.095,1,-6.9799595
4698,XLOC_005884,0.155883,1,-6.9799595
4699,XLOC_005885,0.569794,1,-6.633793
4700,XLOC_005886,22.2217,3,-6.3115063
4701,XLOC_005887,56.9319,3,-6.7051945
4702,XLOC_005888,29.961,3,-6.9799595
4703,XLOC_005889,16.8315,3,-4.5701523
4704,XLOC_005890,14.2549,3,-2.6906528
4705,XLOC_005891,0.0,0,-6.9799595
4706,XLOC_005892,58.9106,3,-6.9799595
4707,XLOC_005893,0.0,0,-6.9799595
4708,XLOC_005894,22.6392,3,-5.2339716
4709,XLOC_005895,58.0257,3,-4.876444
4710,XLOC_005896,1.21483,2,-4.876444
4711,XLOC_005897,0.0608625,1,-6.9799595
4712,XLOC_005898,0.700818,1,-7.082441
4713,XLOC_005899,0.0582332,1,-6.9799595
4714,XLOC_005900,0.0242326,1,-6.9799595
4715,XLOC_005901,6.9048,2,-6.2015796
4716,XLOC_005902,7.39755,2,-6.876866
4717,XLOC_005903,1.687,2,-6.9799595
4718,XLOC_005904,24.5398,3,-6.1554813
4719,XLOC_005907,0.0920335,1,-6.9799595
4720,XLOC_005908,0.0,0,-6.9799595
4721,XLOC_005910,241.021,3,-4.2177963
4722,XLOC_005911,163.699,3,-6.4863896
4723,XLOC_005912,5.50663,2,-6.4863896
4724,XLOC_005913,4.07168,2,-5.9280176
4725,XLOC_005914,17.0251,3,-3.5145628
4726,XLOC_005915,9.15771,2,-4.933329
4727,XLOC_005916,18.7978,3,-6.4499283
4728,XLOC_005917,5.11873,2,-5.5931616
4729,XLOC_005918,175.556,3,-5.4952965
4730,XLOC_005919,10.2809,2,-6.6223245
4731,XLOC_005920,0.564268,1,-6.9799595
4732,XLOC_005921,90.4579,3,-4.4661894
4733,XLOC_005922,134.398,3,-1.9726827
4734,XLOC_005923,15.9772,3,-1.9726827
4735,XLOC_005924,0.123167,1,-6.9799595
4736,XLOC_005925,0.0,0,-6.9799595
4737,XLOC_005926,0.0,0,-6.9799595
4738,XLOC_005927,0.315032,1,-6.9799595
4739,XLOC_005928,0.0,0,-6.9799595
4740,XLOC_005929,0.0,0,-6.9799595
4741,XLOC_005934,604.396,3,-5.8134446
4742,XLOC_005935,58.1102,3,-5.1868787
4743,XLOC_005936,0.0,0,-5.1868787
4744,XLOC_005938,0.0,0,-6.9799595
4745,XLOC_005939,0.0,0,-6.9799595
4746,XLOC_005940,0.0,0,-6.9799595
4747,XLOC_005941,0.0,0,-6.9799595
4748,XLOC_005942,0.0,0,-6.9799595
4749,XLOC_005943,0.0,0,-6.9799595
4750,XLOC_005944,0.0,0,-6.9799595
4751,XLOC_005945,0.0,0,-6.9799595
4752,XLOC_005946,0.0,0,-6.9799595
4753,XLOC_005947,0.0,0,-6.9799595
4754,XLOC_005948,0.0,0,-6.9799595
4755,XLOC_005949,0.0,0,-6.9799595
4756,XLOC_005950,0.0,0,-6.9799595
4757,XLOC_005951,0.0,0,-6.9799595
4758,XLOC_005952,0.0,0,-6.9799595
4759,XLOC_005953,0.0,0,-6.9799595
4760,XLOC_005954,7.3249,2,-5.9157357
4761,XLOC_005955,44.5973,3,-5.9157357
4762,XLOC_005956,0.974143,1,-7.1490383
4763,XLOC_005957,12.9965,3,-6.9799595
4764,XLOC_005958,0.866823,1,-6.9799595
4765,XLOC_005959,1.68002,2,-6.9799595
4766,XLOC_005960,18.8605,3,-7.082441
4767,XLOC_005961,25.0795,3,-6.5229774
4768,XLOC_005962,8.68572,2,-4.966058
4769,XLOC_005963,1.30528,2,-6.372391
4770,XLOC_005964,231.28,3,-6.0441966
4771,XLOC_005965,42.8984,3,-4.501601
4772,XLOC_005966,77.4942,3,-6.9799595
4773,XLOC_005967,2011.95,3,-4.921866
4774,XLOC_005968,21.7755,3,-6.5963454
4775,XLOC_005969,416.106,3,-3.4513078
4776,XLOC_005970,39.1717,3,-4.1264405
4777,XLOC_005971,11.9172,2,-5.5933633
4778,XLOC_005972,0.0,0,-3.2704978
4779,XLOC_005973,0.092103,1,-6.9799595
4780,XLOC_005974,13.3256,3,-5.377996
4781,XLOC_005975,1.07392,1,-6.804927
4782,XLOC_005976,2.74169,2,-6.9799595
4783,XLOC_005977,0.0279229,1,-6.9799595
4784,XLOC_005978,8.83894,2,-2.8740778
4785,XLOC_005979,37.9983,3,-6.9799595
4786,XLOC_005980,0.0,0,-6.9799595
4787,XLOC_005981,0.282919,1,-6.5992074
4788,XLOC_005982,128.235,3,-6.2060776
4789,XLOC_005983,4.15016,2,-6.9799595
4790,XLOC_005984,30.0261,3,-6.9799595
4791,XLOC_005985,0.0599045,1,-6.9144325
4792,XLOC_005986,67.402,3,-5.0473533
4793,XLOC_005987,7.93122,2,-0.5121101
4794,XLOC_005988,1.14778,2,-6.908558
4795,XLOC_005989,14.9189,3,-6.1783385
4796,XLOC_005990,4.42534,2,-5.310817
4797,XLOC_005991,4.3174,2,-6.9799595
4798,XLOC_005992,1.03293,1,-7.082441
4799,XLOC_005993,56.6049,3,-5.8426194
4800,XLOC_005994,2.21442,2,-6.9799595
4801,XLOC_005995,7.75331,2,-7.082441
4802,XLOC_005996,2.15665,2,-6.9799595
4803,XLOC_005997,20.8086,3,-6.9799595
4804,XLOC_005998,5.80679,2,-5.604213
4805,XLOC_005999,2.50621,2,-6.436068
4806,XLOC_006000,11.6433,2,-6.9799595
4807,XLOC_006001,11.5871,2,-3.765175
4808,XLOC_006002,0.488856,1,-1.7323084
4809,XLOC_006003,8.99207,2,-5.1601386
4810,XLOC_006004,1.87517,2,-5.1767497
4811,XLOC_006005,64.9175,3,-6.645562
4812,XLOC_006006,15.99,3,-5.4395547
4813,XLOC_006007,10.6593,2,-3.8315253
4814,XLOC_006008,0.242037,1,-6.9799595
4815,XLOC_006010,9.26742,2,-5.1474347
4816,XLOC_006011,2.15317,2,-6.9799595
4817,XLOC_006013,96.7,3,-6.430751
4818,XLOC_006014,0.700533,1,-6.219846
4819,XLOC_006015,0.944667,1,-4.75751
4820,XLOC_006016,0.0,0,-6.9799595
4821,XLOC_006017,1.03622,1,-5.1607914
4822,XLOC_006018,40.0706,3,-3.7734168
4823,XLOC_006019,4.49783,2,-6.1352153
4824,XLOC_006020,69.8285,3,-6.67436
4825,XLOC_006021,26.343,3,-5.836374
4826,XLOC_006022,13.6045,3,-6.721116
4827,XLOC_006023,69.8534,3,-6.946112
4828,XLOC_006024,21.3889,3,-5.2735434
4829,XLOC_006025,1148.4,3,-5.866463
4830,XLOC_006026,23.9859,3,-6.6976466
4831,XLOC_006027,7.1822,2,-6.3860803
4832,XLOC_006029,130.387,3,-5.8485837
4833,XLOC_006030,3.75554,2,-5.395789
4834,XLOC_006031,0.0,0,-6.9799595
4835,XLOC_006032,17.7397,3,-2.790973
4836,XLOC_006033,2.23261,2,-6.907408
4837,XLOC_006034,1.15891,2,-6.9799595
4838,XLOC_006035,0.65625,1,-6.9799595
4839,XLOC_006036,27.5933,3,-5.0955753
4840,XLOC_006037,3.30195,2,-6.9799595
4841,XLOC_006038,12.3118,3,-6.9799595
4842,XLOC_006039,26.7952,3,-5.4496884
4843,XLOC_006040,9.91484,2,-5.567272
4844,XLOC_006041,0.0,0,-6.9799595
4845,XLOC_006042,0.0268366,1,-6.9799595
4846,XLOC_006043,34.1565,3,-5.899009
4847,XLOC_006045,0.0,0,-6.9799595
4848,XLOC_006046,0.626267,1,-6.9799595
4849,XLOC_006047,1.872,2,-7.076487
4850,XLOC_006049,13.9542,3,-5.361738
4851,XLOC_006050,0.0,0,-6.9799595
4852,XLOC_006051,0.0415295,1,-6.9799595
4853,XLOC_006052,0.0706942,1,-6.9799595
4854,XLOC_006053,0.0,0,-6.9799595
4855,XLOC_006054,0.111054,1,-3.072881
4856,XLOC_006056,0.0,0,-6.9799595
4857,XLOC_006057,0.0079527,0,-6.9799595
4858,XLOC_006058,0.0,0,-6.9799595
4859,XLOC_006059,0.0,0,-6.9799595
4860,XLOC_006060,1.9342,2,-3.3410435
4861,XLOC_006061,60.2843,3,-2.9302998
4862,XLOC_006062,1.43546,2,-6.9799595
4863,XLOC_006063,1.90472,2,-5.318725
4864,XLOC_006064,0.165811,1,-6.1311793
4865,XLOC_006065,0.0214782,1,-7.082441
4866,XLOC_006066,0.0,0,-6.9799595
4867,XLOC_006068,0.142454,1,-6.9799595
4868,XLOC_006069,7.55648,2,-6.9799595
4869,XLOC_006070,12.7354,3,-5.5617204
4870,XLOC_006072,0.275986,1,-4.024908
4871,XLOC_006073,0.814287,1,-5.6267524
4872,XLOC_006074,0.0,0,-6.9799595
4873,XLOC_006075,0.0,0,-7.082441
4874,XLOC_006076,0.0157707,1,-6.9799595
4875,XLOC_006079,65.8736,3,-4.527396
4876,XLOC_006080,72.2247,3,-6.021528
4877,XLOC_006081,1.26772,2,-7.1490383
4878,XLOC_006082,9.07465,2,-5.1207848
4879,XLOC_006083,3.95952,2,-5.758407
4880,XLOC_006086,13.0046,3,-3.8387547
4881,XLOC_006088,39.734,3,-5.5365915
4882,XLOC_006089,110.437,3,-5.8026314
4883,XLOC_006090,6.50048,2,-4.184215
4884,XLOC_006091,5.89065,2,-5.8464255
4885,XLOC_006092,0.0,0,-7.082441
4886,XLOC_006093,0.0,0,-7.082441
4887,XLOC_006094,11.2459,2,-5.95859
4888,XLOC_006098,47.4526,3,-5.4447775
4889,XLOC_006099,293.299,3,-6.2832055
4890,XLOC_006100,0.505088,1,-6.2832055
4891,XLOC_006101,5.5232,2,-4.770816
4892,XLOC_006102,0.0,0,-4.770816
4893,XLOC_006103,0.0,0,-5.574709
4894,XLOC_006104,0.0,0,-5.574709
4895,XLOC_006105,13.6937,3,-5.574709
4896,XLOC_006106,20.7062,3,-5.574709
4897,XLOC_006107,0.124035,1,-6.9799595
4898,XLOC_006108,36.1941,3,-6.2264166
4899,XLOC_006109,4.27748,2,-6.006541
4900,XLOC_006110,0.0,0,-6.9799595
4901,XLOC_006111,11.9537,2,-6.49047
4902,XLOC_006112,0.0,0,-6.9799595
4903,XLOC_006113,0.0558077,1,-6.9799595
4904,XLOC_006114,108.573,3,-6.5963454
4905,XLOC_006115,18.8552,3,-5.47173
4906,XLOC_006116,11.0182,2,-4.4428596
4907,XLOC_006117,0.0375493,1,-6.9799595
4908,XLOC_006118,0.14881,1,-6.9799595
4909,XLOC_006119,391.37,3,-4.2352304
4910,XLOC_006120,11.3961,2,-4.2352304
4911,XLOC_006121,2.09929,2,-4.6818876
4912,XLOC_006123,87.6687,3,-5.7913704
4913,XLOC_006124,0.0613384,1,-5.7913704
4914,XLOC_006125,0.0152311,0,-6.9799595
4915,XLOC_006126,0.0,0,-6.9799595
4916,XLOC_006127,14.7932,3,-4.5641837
4917,XLOC_006128,17.4652,3,-6.1246405
4918,XLOC_006129,18.4152,3,-6.745826
4919,XLOC_006130,0.126115,1,-6.9144325
4920,XLOC_006131,3.33394,2,-6.9144325
4921,XLOC_006132,6.73375,2,-4.824532
4922,XLOC_006133,0.0,0,-5.7043176
4923,XLOC_006134,3.1273,2,-5.7043176
4924,XLOC_006135,31.178,3,-4.619712
4925,XLOC_006136,1.54195,2,-4.448353
4926,XLOC_006137,34.9726,3,-3.4859166
4927,XLOC_006138,0.0,0,-6.9799595
4928,XLOC_006139,0.00768744,0,-6.9799595
4929,XLOC_006140,1.42276,2,-5.798382
4930,XLOC_006141,75.7574,3,-5.100291
4931,XLOC_006142,2.4657,2,-6.9144325
4932,XLOC_006143,4.46593,2,-6.9799595
4933,XLOC_006144,37.7198,3,-5.914404
4934,XLOC_006145,2.85588,2,-1.8693119
4935,XLOC_006146,0.028088,1,-6.9799595
4936,XLOC_006147,10.9808,2,-3.0719283
4937,XLOC_006148,21.3372,3,-2.1033697
4938,XLOC_006149,4.61138,2,-6.201248
4939,XLOC_006150,4.23809,2,-3.8653424
4940,XLOC_006151,17.237,3,-5.9782324
4941,XLOC_006152,5.62209,2,-5.108325
4942,XLOC_006153,50.5877,3,-4.2202697
4943,XLOC_006154,6.40856,2,-6.0542703
4944,XLOC_006155,0.994245,1,-5.4502354
4945,XLOC_006156,5.03029,2,-6.9799595
4946,XLOC_006157,0.0,0,-6.9799595
4947,XLOC_006159,0.0198133,1,-6.9799595
4948,XLOC_006160,5.53773,2,-4.9914975
4949,XLOC_006161,4.16531,2,-4.6039963
4950,XLOC_006162,97.9946,3,-6.9799595
4951,XLOC_006163,14.6904,3,-5.0580873
4952,XLOC_006164,122.353,3,-3.8755503
4953,XLOC_006165,10.5514,2,-4.692044
4954,XLOC_006166,40.0218,3,-6.1110497
4955,XLOC_006167,0.0,0,-6.9799595
4956,XLOC_006168,7.11917,2,-6.8605833
4957,XLOC_006169,6.41466,2,-4.6004057
4958,XLOC_006170,0.0908411,1,-7.082441
4959,XLOC_006171,0.0343921,1,-6.9799595
4960,XLOC_006172,0.0,0,-6.9799595
4961,XLOC_006173,15.1878,3,-6.9799595
4962,XLOC_006174,6.30836,2,-6.804927
4963,XLOC_006175,15.2248,3,-6.140776
4964,XLOC_006176,3.29977,2,-6.9799595
4965,XLOC_006178,3.39375,2,-6.9799595
4966,XLOC_006179,1.9224,2,-4.7256856
4967,XLOC_006180,2.72457,2,-5.8366466
4968,XLOC_006181,0.0,0,-6.9799595
4969,XLOC_006182,17.5491,3,-6.9799595
4970,XLOC_006183,697.199,3,-5.8073683
4971,XLOC_006184,15.7497,3,-4.959863
4972,XLOC_006185,0.0,0,-6.9799595
4973,XLOC_006186,0.848572,1,-6.9799595
4974,XLOC_006187,0.0302222,1,-6.9799595
4975,XLOC_006188,0.0,0,-6.9799595
4976,XLOC_006189,16.3334,3,-6.499726
4977,XLOC_006190,4.3848,2,-6.605147
4978,XLOC_006192,1.24093,2,-6.085522
4979,XLOC_006193,342.867,3,-6.0998926
4980,XLOC_006194,14.8208,3,-5.859366
4981,XLOC_006195,238.567,3,-4.7545643
4982,XLOC_006196,27.3451,3,-4.9039288
4983,XLOC_006197,0.0,0,-7.082441
4984,XLOC_006198,49.8476,3,-5.940865
4985,XLOC_006199,11.6413,2,-4.824855
4986,XLOC_006200,15.0041,3,-6.2163544
4987,XLOC_006201,12.6811,3,-6.9799595
4988,XLOC_006202,0.0105764,0,-6.9799595
4989,XLOC_006203,6.74107,2,-6.390045
4990,XLOC_006204,21.2758,3,-4.041877
4991,XLOC_006205,13.3657,3,-6.179331
4992,XLOC_006206,5.37473,2,-4.5194273
4993,XLOC_006207,2.49854,2,-4.5194273
4994,XLOC_006208,16.1449,3,-5.0264983
4995,XLOC_006209,0.675141,1,-5.3795
4996,XLOC_006210,4.56078,2,-6.9799595
4997,XLOC_006211,5.3686,2,-4.8707404
4998,XLOC_006212,0.0263327,1,-6.9799595
4999,XLOC_006213,0.222788,1,-4.6385555
5000,XLOC_006214,11.2602,2,-2.8761365
5001,XLOC_006215,41.6634,3,-6.1886992
5002,XLOC_006216,6.0841,2,-6.8742733
5003,XLOC_006217,52.3008,3,-4.519343
5004,XLOC_006218,0.196355,1,-6.712325
5005,XLOC_006219,5.80735,2,-6.9799595
5006,XLOC_006220,0.676883,1,-6.580035
5007,XLOC_006221,9.21721,2,-5.8253717
5008,XLOC_006222,9.44222,2,-5.372399
5009,XLOC_006223,0.490718,1,-5.372399
5010,XLOC_006224,0.497355,1,-5.372399
5011,XLOC_006225,0.0,0,-5.372399
5012,XLOC_006227,166.055,3,-0.77545047
5013,XLOC_006228,10.1766,2,-5.5787144
5014,XLOC_006229,29.2713,3,-4.269251
5015,XLOC_006230,2.92561,2,-6.807676
5016,XLOC_006231,7.44206,2,-3.0247214
5017,XLOC_006232,0.0293719,1,-6.9144325
5018,XLOC_006233,42.3715,3,-5.644423
5019,XLOC_006234,0.0,0,-5.8536115
5020,XLOC_006235,12.2415,2,-5.9427876
5021,XLOC_006236,11.9639,2,-5.5493116
5022,XLOC_006237,0.0689686,1,-6.9799595
5023,XLOC_006242,0.00684662,0,-6.9799595
5024,XLOC_006243,0.0,0,-6.9799595
5025,XLOC_006244,0.0319278,1,-6.9799595
5026,XLOC_006245,0.0,0,-6.9799595
5027,XLOC_006246,0.0,0,-6.9799595
5028,XLOC_006247,388.687,3,-2.2991583
5029,XLOC_006248,0.315714,1,-6.9799595
5030,XLOC_006250,9.11947,2,-5.9429765
5031,XLOC_006251,0.627648,1,-6.9799595
5032,XLOC_006253,4.29986,2,-6.9799595
5033,XLOC_006254,15.6971,3,-3.463875
5034,XLOC_006255,6.41589,2,-6.2163544
5035,XLOC_006256,0.0,0,-6.2163544
5036,XLOC_006257,3.78233,2,-6.879912
5037,XLOC_006258,10.77,2,-5.677886
5038,XLOC_006259,0.0265067,1,-6.9799595
5039,XLOC_006260,12.2255,2,-6.19121
5040,XLOC_006261,0.0793091,1,-6.9799595
5041,XLOC_006262,15.6223,3,-6.098365
5042,XLOC_006263,23.7427,3,-3.7425048
5043,XLOC_006265,0.0,0,-4.6673584
5044,XLOC_006266,2.738,2,-6.7301927
5045,XLOC_006267,4.39014,2,-6.351827
5046,XLOC_006268,4.47958,2,-6.0159163
5047,XLOC_006269,2.85988,2,-4.246328
5048,XLOC_006270,9.26417,2,-5.164639
5049,XLOC_006272,0.0,0,-6.9799595
5050,XLOC_006273,3.99476,2,-6.8551097
5051,XLOC_006274,0.0397736,1,-6.9799595
5052,XLOC_006275,7.26913,2,-0.34976867
5053,XLOC_006276,0.285632,1,-6.9799595
5054,XLOC_006277,6.01877,2,-3.5073912
5055,XLOC_006278,3.7699,2,-6.9799595
5056,XLOC_006280,4.17482,2,-6.9799595
5057,XLOC_006282,6.89367,2,-3.625217
5058,XLOC_006284,0.346376,1,-5.630543
5059,XLOC_006285,19.9359,3,-5.630543
5060,XLOC_006286,0.298915,1,-4.7346187
5061,XLOC_006287,0.0544604,1,-6.9799595
5062,XLOC_006288,3.50103,2,-4.5639396
5063,XLOC_006289,0.0151807,0,-6.9799595
5064,XLOC_006290,0.0,0,-6.9799595
5065,XLOC_006291,7.03849,2,-5.5573635
5066,XLOC_006292,0.120152,1,-4.836245
5067,XLOC_006293,0.0,0,-6.9799595
5068,XLOC_006294,0.154914,1,-6.9799595
5069,XLOC_006295,32.4577,3,-5.0415297
5070,XLOC_006296,9.02091,2,-6.9799595
5071,XLOC_006297,3.02284,2,-6.9799595
5072,XLOC_006298,2.49564,2,-6.9799595
5073,XLOC_006299,133.142,3,-3.9560423
5074,XLOC_006300,7.92071,2,-6.9799595
5075,XLOC_006301,58.41,3,-4.410014
5076,XLOC_006302,0.0,0,-4.410014
5077,XLOC_006303,0.127347,1,-6.7220516
5078,XLOC_006304,0.0,0,-6.9799595
5079,XLOC_006305,5.6552,2,-6.445447
5080,XLOC_006306,11.3911,2,-5.0658174
5081,XLOC_006307,0.0562069,1,-6.9799595
5082,XLOC_006308,60.559,3,-5.960274
5083,XLOC_006309,14.1285,3,-6.9799595
5084,XLOC_006310,3.78793,2,-6.908558
5085,XLOC_006311,0.991837,1,-6.9799595
5086,XLOC_006312,129.109,3,-6.7875786
5087,XLOC_006313,15.6158,3,-6.7875786
5088,XLOC_006314,30.6708,3,-6.7875786
5089,XLOC_006315,7.77413,2,-6.9799595
5090,XLOC_006316,15.1196,3,-4.228784
5091,XLOC_006317,13.7814,3,-4.228784
5092,XLOC_006318,0.736978,1,-6.9799595
5093,XLOC_006319,0.0436978,1,-6.9799595
5094,XLOC_006320,0.0,0,-6.9799595
5095,XLOC_006321,0.0374623,1,-6.9799595
5096,XLOC_006322,0.0,0,-6.9799595
5097,XLOC_006323,5.66359,2,-6.1990833
5098,XLOC_006324,28.5707,3,-6.0759716
5099,XLOC_006325,0.0,0,-6.9799595
5100,XLOC_006326,0.0298017,1,-6.9799595
5101,XLOC_006327,0.0,0,-6.9799595
5102,XLOC_006330,0.0,0,-6.9799595
5103,XLOC_006331,0.0335812,1,-6.9799595
5104,XLOC_006332,0.0752463,1,-6.9799595
5105,XLOC_006333,85.8028,3,-7.1490383
5106,XLOC_006335,1045.48,3,-5.7811794
5107,XLOC_006336,0.168847,1,-6.9799595
5108,XLOC_006340,0.0,0,-6.9799595
5109,XLOC_006341,0.0,0,-6.9799595
5110,XLOC_006342,0.0,0,-6.9799595
5111,XLOC_006343,0.0,0,-6.9799595
5112,XLOC_006344,0.0,0,-6.9799595
5113,XLOC_006345,0.0,0,-6.9799595
5114,XLOC_006346,0.0,0,-6.9799595
5115,XLOC_006347,0.115845,1,-6.9799595
5116,XLOC_006348,0.0,0,-6.9799595
5117,XLOC_006349,0.0,0,-6.9799595
5118,XLOC_006350,1.10315,1,-6.9799595
5119,XLOC_006351,0.0840411,1,-6.9799595
5120,XLOC_006352,15.07,3,-5.0947304
5121,XLOC_006353,0.0138797,0,-6.9799595
5122,XLOC_006354,40.1471,3,-6.150267
5123,XLOC_006355,0.0,0,-6.9799595
5124,XLOC_006356,0.0,0,-6.9799595
5125,XLOC_006357,0.0,0,-6.9799595
5126,XLOC_006358,0.35473,1,-5.308772
5127,XLOC_006359,3.71454,2,-5.308772
5128,XLOC_006360,0.0,0,-5.308772
5129,XLOC_006361,0.529199,1,-5.308772
5130,XLOC_006362,0.0,0,-5.308772
5131,XLOC_006363,0.943136,1,-5.308772
5132,XLOC_006364,0.375037,1,-5.308772
5133,XLOC_006365,0.314487,1,-5.308772
5134,XLOC_006366,0.0722253,1,-5.308772
5135,XLOC_006367,0.0632379,1,-5.308772
5136,XLOC_006368,0.267555,1,-5.308772
5137,XLOC_006369,0.0,0,-6.9799595
5138,XLOC_006370,0.0,0,-6.9799595
5139,XLOC_006371,0.0,0,-6.9799595
5140,XLOC_006372,0.0,0,-6.9799595
5141,XLOC_006373,0.0,0,-6.9799595
5142,XLOC_006374,11.0079,2,-6.9799595
5143,XLOC_006375,2.64364,2,-6.2135224
5144,XLOC_006376,0.604171,1,-6.221761
5145,XLOC_006377,22.7498,3,-6.157125
5146,XLOC_006378,0.53521,1,-6.0770144
5147,XLOC_006379,0.570897,1,-6.9799595
5148,XLOC_006380,20.7279,3,-6.9799595
5149,XLOC_006381,0.0,0,-5.417319
5150,XLOC_006382,0.0,0,-6.9799595
5151,XLOC_006383,0.0,0,-6.9799595
5152,XLOC_006384,0.0446951,1,-6.9799595
5153,XLOC_006385,0.043218,1,-6.9799595
5154,XLOC_006386,1.24407,2,-6.598019
5155,XLOC_006387,26.5298,3,-3.788755
5156,XLOC_006388,0.258226,1,-2.9588583
5157,XLOC_006389,6.11013,2,-2.9588583
5158,XLOC_006390,0.388057,1,-2.9588583
5159,XLOC_006391,11.0956,2,-6.9799595
5160,XLOC_006392,0.0995296,1,-6.9799595
5161,XLOC_006393,0.0619232,1,-6.9799595
5162,XLOC_006394,0.0,0,-6.9799595
5163,XLOC_006395,24.8568,3,-5.3269405
5164,XLOC_006396,0.0,0,-6.9799595
5165,XLOC_006397,0.0,0,-5.2183332
5166,XLOC_006398,0.0,0,-6.9799595
5167,XLOC_006399,0.0,0,-6.9799595
5168,XLOC_006400,0.0334241,1,-6.9799595
5169,XLOC_006401,19.5696,3,-5.4839897
5170,XLOC_006402,0.150105,1,-6.9799595
5171,XLOC_006403,3.32396,2,-6.9799595
5172,XLOC_006404,0.0762655,1,-6.9799595
5173,XLOC_006405,1.31869,2,-6.9799595
5174,XLOC_006406,0.0272436,1,-6.9799595
5175,XLOC_006407,14.3224,3,-6.945463
5176,XLOC_006408,9.58086,2,-1.9100912
5177,XLOC_006410,24.7053,3,-6.0961027
5178,XLOC_006411,0.0,0,-6.0961027
5179,XLOC_006412,0.120195,1,-6.9799595
5180,XLOC_006413,0.018145,1,-6.9799595
5181,XLOC_006414,13.4247,3,-6.834123
5182,XLOC_006415,0.0,0,-6.9799595
5183,XLOC_006417,0.462918,1,-6.8740735
5184,XLOC_006418,0.0511961,1,-6.9799595
5185,XLOC_006419,20.328,3,-3.736917
5186,XLOC_006420,15.5309,3,-4.9879785
5187,XLOC_006421,42.5608,3,-3.6651523
5188,XLOC_006422,0.0,0,-6.9799595
5189,XLOC_006423,0.0,0,-6.9799595
5190,XLOC_006424,0.0563689,1,-6.9799595
5191,XLOC_006425,0.251745,1,-6.9799595
5192,XLOC_006426,21.0959,3,-6.9799595
5193,XLOC_006427,0.0,0,-6.9799595
5194,XLOC_006428,0.949353,1,-6.9799595
5195,XLOC_006429,16.949,3,-5.59762
5196,XLOC_006430,10.5992,2,-5.9063587
5197,XLOC_006432,1.17895,2,-1.7414162
5198,XLOC_006433,0.144218,1,-1.7414162
5199,XLOC_006435,52.1071,3,-6.889606
5200,XLOC_006436,7.2525,2,-5.467622
5201,XLOC_006437,3.81662,2,-6.9799595
5202,XLOC_006438,0.153509,1,-6.9799595
5203,XLOC_006439,16.4165,3,-5.5519156
5204,XLOC_006440,10.7553,2,-5.7271338
5205,XLOC_006441,0.0156633,1,-6.9799595
5206,XLOC_006442,2.40926,2,-6.9799595
5207,XLOC_006443,12.5311,3,-3.6170487
5208,XLOC_006444,0.0104026,0,-6.8742733
5209,XLOC_006445,6.17229,2,-6.9799595
5210,XLOC_006446,12.8639,3,-5.0628924
5211,XLOC_006447,4.54892,2,-6.447928
5212,XLOC_006448,21.4206,3,-4.3830953
5213,XLOC_006449,0.0997638,1,-4.3830953
5214,XLOC_006450,0.00751075,0,-6.9799595
5215,XLOC_006451,12.1645,2,-5.499953
5216,XLOC_006452,44.4403,3,-6.459429
5217,XLOC_006453,0.0412964,1,-6.9799595
5218,XLOC_006454,0.0,0,-7.082441
5219,XLOC_006456,1.06105,1,-5.6213727
5220,XLOC_006457,0.0,0,-5.6213727
5221,XLOC_006459,19.417,3,-6.5028043
5222,XLOC_006460,36.3421,3,-6.7220516
5223,XLOC_006461,229.891,3,-4.9681907
5224,XLOC_006463,1.47722,2,-6.9799595
