model,seed,histone_marker,epochs_trained,val_accuracy,val_auc,test_accuracy,test_auc,test_aucprc,test_precision,test_recall,test_f1,antisymmetry
LogisticRegression,42,H3K9ac-H3K9me3-H3K27me3,,71.3,0.7607,72.2,0.775,0.7328,0.7291,0.6715,0.6991,0.733
LogisticRegression,456,H3K9ac-H3K9me3-H3K27me3,,73.3,0.7913,69.4,0.7379,0.6907,0.7133,0.6193,0.663,0.732
LogisticRegression,789,H3K9ac-H3K9me3-H3K27me3,,70.7,0.7535,70.2,0.767,0.7299,0.7506,0.6103,0.6732,0.745
LogisticRegression,1011,H3K9ac-H3K27ac-H3K27me3,,69.9,0.7563,70.9,0.7836,0.738,0.7403,0.6474,0.6908,0.753
LogisticRegression,123,H3K9ac-H3K27ac-H3K27me3,,73.3,0.7894,72.2,0.7902,0.7779,0.756,0.6423,0.6945,0.739
LogisticRegression,42,H3K9ac-H3K27ac-H3K27me3,,74.2,0.7974,75.1,0.8163,0.7848,0.7578,0.7089,0.7325,0.747
LogisticRegression,456,H3K9ac-H3K27ac-H3K27me3,,75.2,0.808,72.2,0.7704,0.7562,0.7407,0.6584,0.6972,0.757
LogisticRegression,789,H3K9ac-H3K27ac-H3K27me3,,71.2,0.7667,71.1,0.7856,0.7579,0.7716,0.6044,0.6778,0.758
LogisticRegression,1011,H3K9me3-H3K27ac-H3K27me3,,67.9,0.7324,72.2,0.7815,0.7461,0.75,0.6693,0.7074,0.741
LogisticRegression,123,H3K9me3-H3K27ac-H3K27me3,,71.3,0.7644,71.0,0.767,0.7579,0.7405,0.6321,0.682,0.731
LogisticRegression,42,H3K9me3-H3K27ac-H3K27me3,,74.3,0.7864,73.7,0.7969,0.7657,0.739,0.7006,0.7193,0.749
LogisticRegression,456,H3K9me3-H3K27ac-H3K27me3,,73.1,0.7918,71.4,0.7514,0.7055,0.7283,0.6564,0.6905,0.759
LogisticRegression,789,H3K9me3-H3K27ac-H3K27me3,,69.7,0.7466,70.6,0.7711,0.7471,0.7482,0.6262,0.6818,0.769
LogisticRegression,1011,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,69.0,0.75,72.8,0.7943,0.771,0.7457,0.6952,0.7196,0.739
LogisticRegression,123,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,73.5,0.791,71.4,0.7789,0.7742,0.7362,0.6524,0.6918,0.74
LogisticRegression,42,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,73.7,0.7859,74.9,0.8121,0.786,0.7436,0.7297,0.7366,0.75
LogisticRegression,456,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,73.9,0.8102,71.6,0.7658,0.7301,0.7254,0.6687,0.6959,0.763
LogisticRegression,789,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,70.1,0.7507,71.4,0.7788,0.7587,0.7472,0.6521,0.6964,0.748
LogisticRegression,1011,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,68.8,0.7386,71.9,0.7845,0.7549,0.7472,0.6653,0.7039,0.736
LogisticRegression,123,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,73.4,0.7894,70.9,0.7727,0.7614,0.731,0.6463,0.6861,0.759
LogisticRegression,42,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,72.6,0.7771,72.8,0.7868,0.7588,0.7267,0.6965,0.7113,0.75
LogisticRegression,456,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,74.4,0.8067,70.3,0.7467,0.7089,0.7193,0.6379,0.6761,0.749
