gene_id,H3K9ac_wc,H3K9me3_wc,H3K4me3_wc,H3K27ac_wc,H3K27me3_wc,E066
ENSG00000087250,0,0,3,0,4,5.529
ENSG00000066185,25,0,21,20,0,5.528
ENSG00000138035,13,0,19,0,0,5.528
ENSG00000122643,27,14,32,25,0,5.525
ENSG00000048392,28,0,25,36,0,5.524
ENSG00000122678,22,0,22,40,0,5.52
ENSG00000160310,24,0,22,20,0,5.515
ENSG00000256269,16,0,15,17,0,5.515
ENSG00000005206,20,0,29,26,0,5.513
ENSG00000203791,19,0,20,18,0,5.51
ENSG00000050405,20,0,24,16,0,5.509
ENSG00000165874,0,0,0,0,0,5.509
ENSG00000105647,42,0,28,53,0,5.508
ENSG00000197724,17,0,30,34,0,5.507
ENSG00000213626,35,0,29,52,15,5.507
ENSG00000128791,16,0,20,17,0,5.505
ENSG00000168672,38,0,38,44,0,5.502
ENSG00000172081,20,0,25,52,0,5.501
ENSG00000056661,28,0,48,46,0,5.499
ENSG00000213240,24,0,27,31,0,5.497
ENSG00000066056,11,0,0,31,0,5.495
ENSG00000132773,23,0,23,26,0,5.495
ENSG00000141574,10,0,19,40,0,5.495
ENSG00000184209,22,0,15,17,0,5.494
ENSG00000181915,35,0,28,23,0,5.49
ENSG00000081320,5,0,8,22,0,5.489
ENSG00000166669,5,0,0,28,0,5.489
ENSG00000116661,4,0,12,9,0,5.485
ENSG00000122482,40,0,30,36,0,5.485
ENSG00000133997,16,0,22,13,0,5.485
ENSG00000139291,36,0,34,34,0,5.485
ENSG00000131981,0,0,0,5,0,5.483
ENSG00000121933,4,0,3,23,0,5.48
ENSG00000157625,6,0,7,0,0,5.48
ENSG00000141568,25,0,24,58,0,5.477
ENSG00000179151,15,0,16,10,0,5.475
ENSG00000138785,0,0,6,0,44,5.474
ENSG00000173597,0,0,0,0,0,5.474
ENSG00000102524,0,3,0,0,0,5.472
ENSG00000164073,31,0,32,38,0,5.472
ENSG00000134030,33,0,36,36,0,5.471
ENSG00000165494,64,0,56,58,0,5.47
ENSG00000155229,25,0,32,32,0,5.468
ENSG00000122779,19,0,30,26,0,5.467
ENSG00000134851,35,0,44,40,0,5.466
ENSG00000172732,49,0,55,53,0,5.465
ENSG00000117475,23,0,25,18,0,5.463
ENSG00000258989,9,0,0,42,0,5.463
ENSG00000178397,11,0,9,18,0,5.462
ENSG00000156136,30,0,25,16,0,5.46
ENSG00000073803,9,0,19,13,0,5.458
ENSG00000158623,17,0,17,14,0,5.458
ENSG00000058091,9,2,21,32,0,5.457
ENSG00000147679,20,0,25,16,5,5.457
ENSG00000164190,67,0,49,47,0,5.457
ENSG00000076108,57,0,36,61,0,5.454
ENSG00000180198,44,0,32,61,0,5.453
ENSG00000243943,14,40,21,16,0,5.448
ENSG00000101773,8,0,0,5,0,5.443
ENSG00000167286,12,0,7,17,0,5.443
ENSG00000128607,29,0,43,47,0,5.441
ENSG00000047849,32,0,27,38,0,5.438
ENSG00000087470,19,0,18,25,0,5.437
ENSG00000197646,9,0,12,20,0,5.432
ENSG00000112699,21,0,23,23,0,5.429
ENSG00000109756,33,0,43,38,0,5.425
ENSG00000147687,30,0,26,25,0,5.425
ENSG00000140939,20,0,25,38,0,5.424
ENSG00000006638,12,0,22,77,0,5.423
ENSG00000124209,16,0,22,35,0,5.42
ENSG00000100320,39,0,41,72,0,5.417
ENSG00000113108,25,0,19,48,0,5.415
ENSG00000119004,21,0,25,22,0,5.414
ENSG00000180182,28,0,28,23,0,5.414
ENSG00000165861,12,0,21,40,0,5.413
ENSG00000090316,27,9,28,24,0,5.412
ENSG00000170260,27,0,31,31,0,5.412
ENSG00000117385,38,0,32,27,0,5.411
ENSG00000117906,20,0,19,14,0,5.411
ENSG00000179409,21,0,18,14,0,5.411
ENSG00000139117,42,0,39,43,0,5.409
ENSG00000103148,14,0,14,8,0,5.407
ENSG00000163848,30,0,31,36,0,5.407
ENSG00000198815,35,0,29,32,0,5.407
ENSG00000106344,14,0,17,9,0,5.406
ENSG00000147202,26,0,29,26,0,5.406
ENSG00000254858,20,0,25,24,0,5.399
ENSG00000113648,17,0,24,25,0,5.396
ENSG00000087157,27,0,15,79,0,5.395
ENSG00000101265,22,0,20,36,0,5.394
ENSG00000165724,19,0,21,4,0,5.392
ENSG00000132950,33,0,35,37,0,5.391
ENSG00000005175,35,0,26,28,0,5.39
ENSG00000144468,27,0,24,24,0,5.383
ENSG00000175575,20,0,24,20,0,5.381
ENSG00000143409,64,0,53,68,0,5.38
ENSG00000100350,7,0,12,17,0,5.379
ENSG00000164164,53,0,50,65,0,5.379
ENSG00000213672,24,0,22,37,0,5.378
ENSG00000107643,20,0,18,32,0,5.377
ENSG00000111199,7,0,20,52,0,5.375
ENSG00000144306,21,0,27,15,0,5.373
ENSG00000157895,9,0,13,13,0,5.372
ENSG00000068366,23,0,22,19,0,5.371
ENSG00000089234,25,0,26,23,0,5.371
ENSG00000048405,0,3,0,0,0,5.368
ENSG00000176595,12,0,14,51,0,5.364
ENSG00000114019,34,0,41,57,0,5.363
ENSG00000118454,29,0,29,18,0,5.363
ENSG00000149218,14,0,18,24,0,5.363
ENSG00000119979,8,0,12,29,0,5.362
ENSG00000107201,24,0,23,32,0,5.361
ENSG00000164880,7,0,22,15,0,5.36
ENSG00000168614,0,0,0,0,0,5.36
ENSG00000139977,36,0,31,34,0,5.359
ENSG00000139372,30,0,25,27,0,5.358
ENSG00000005889,51,0,32,57,0,5.357
ENSG00000110367,58,0,46,51,0,5.356
ENSG00000111331,14,0,15,17,0,5.356
ENSG00000198743,23,0,30,37,0,5.356
ENSG00000198771,23,3,22,67,0,5.354
ENSG00000163412,0,0,8,0,30,5.353
ENSG00000100726,15,0,20,15,0,5.35
ENSG00000119632,13,0,14,13,6,5.35
ENSG00000096872,26,0,31,15,0,5.349
ENSG00000101546,10,10,23,21,0,5.348
ENSG00000205560,20,0,21,18,0,5.347
ENSG00000172071,30,0,33,30,0,5.346
ENSG00000166507,16,0,14,28,0,5.345
ENSG00000079277,18,0,19,37,0,5.343
ENSG00000172794,0,4,0,0,39,5.343
ENSG00000142444,24,0,26,19,0,5.34
ENSG00000168301,44,0,33,73,0,5.34
ENSG00000113088,3,0,0,0,0,5.338
ENSG00000115165,0,0,0,0,5,5.331
ENSG00000162227,19,0,18,22,0,5.327
ENSG00000163328,22,0,27,23,0,5.326
ENSG00000059377,40,0,45,68,0,5.325
ENSG00000101040,88,0,52,100,0,5.323
ENSG00000124201,34,19,54,55,0,5.323
ENSG00000030066,21,0,20,17,0,5.32
ENSG00000131351,36,0,31,47,0,5.32
ENSG00000037749,22,0,23,25,0,5.319
ENSG00000129484,33,0,28,28,0,5.318
ENSG00000143333,29,0,18,51,0,5.317
ENSG00000115641,0,0,0,16,0,5.316
ENSG00000085274,47,0,40,41,0,5.313
ENSG00000196943,45,0,32,80,0,5.312
ENSG00000124356,15,0,20,16,0,5.311
ENSG00000109762,34,0,27,42,0,5.31
ENSG00000182240,12,3,16,41,24,5.31
ENSG00000124126,29,0,30,73,0,5.309
ENSG00000178974,31,0,25,23,0,5.309
ENSG00000078487,29,0,32,43,0,5.308
ENSG00000135750,28,0,30,26,0,5.307
ENSG00000167302,20,0,28,9,0,5.305
ENSG00000100324,18,0,18,25,0,5.303
ENSG00000164162,32,8,32,25,0,5.3
ENSG00000186687,21,0,21,16,0,5.298
ENSG00000253958,17,0,19,18,0,5.295
ENSG00000079257,8,0,10,11,0,5.293
ENSG00000110057,7,0,14,17,0,5.293
ENSG00000168675,45,0,42,63,0,5.293
ENSG00000059758,47,0,42,45,0,5.292
ENSG00000134987,23,0,25,21,0,5.29
ENSG00000169203,0,0,0,0,0,5.289
ENSG00000156990,15,0,17,16,0,5.288
ENSG00000103351,10,0,15,14,0,5.285
ENSG00000170522,55,0,44,57,0,5.284
ENSG00000089902,29,0,32,42,0,5.283
ENSG00000137814,22,0,20,18,0,5.279
ENSG00000234545,26,0,30,38,0,5.279
ENSG00000182973,23,0,22,15,0,5.278
ENSG00000118785,11,0,5,0,0,5.274
ENSG00000163125,41,0,42,45,0,5.274
ENSG00000013503,49,0,48,54,0,5.272
ENSG00000101464,18,0,22,18,0,5.27
ENSG00000187736,8,0,13,15,0,5.27
ENSG00000198722,28,0,24,25,0,5.27
ENSG00000132879,9,0,25,23,0,5.269
ENSG00000066697,23,0,20,42,0,5.268
ENSG00000159256,38,0,28,46,0,5.264
ENSG00000100385,7,0,0,38,0,5.263
ENSG00000171806,19,0,22,16,0,5.256
ENSG00000076513,44,0,45,46,0,5.253
ENSG00000083799,44,0,22,35,0,5.252
ENSG00000116353,14,0,16,12,0,5.252
ENSG00000181666,0,67,30,13,0,5.252
ENSG00000183479,5,0,11,31,0,5.249
ENSG00000107021,16,0,18,17,0,5.248
ENSG00000114982,12,0,12,17,0,5.246
ENSG00000178188,25,0,24,20,0,5.245
ENSG00000167807,10,0,11,10,0,5.244
ENSG00000137942,26,0,32,30,0,5.241
ENSG00000138152,0,0,0,0,0,5.241
ENSG00000170775,33,0,38,28,0,5.241
ENSG00000044459,27,0,34,55,0,5.238
ENSG00000170265,23,0,23,19,0,5.238
ENSG00000172296,16,0,25,24,0,5.238
ENSG00000105251,0,0,0,4,0,5.237
ENSG00000196497,17,0,19,17,0,5.237
ENSG00000003393,32,0,30,23,0,5.233
ENSG00000134760,0,0,0,0,0,5.23
ENSG00000163219,0,0,0,0,5,5.23
ENSG00000143457,21,0,21,16,0,5.226
ENSG00000143614,34,0,30,30,0,5.225
ENSG00000150782,19,0,14,47,0,5.223
ENSG00000173041,26,0,20,36,0,5.222
ENSG00000177432,11,0,14,8,0,5.22
ENSG00000087245,0,0,0,0,0,5.218
ENSG00000164074,30,0,33,39,0,5.218
ENSG00000111725,26,0,26,27,0,5.217
ENSG00000140691,39,0,42,52,0,5.216
ENSG00000161265,37,0,54,64,0,5.215
ENSG00000183828,3,0,8,0,0,5.214
ENSG00000135899,13,0,4,23,0,5.213
ENSG00000108651,16,0,17,11,0,5.211
ENSG00000129450,16,0,20,88,0,5.21
ENSG00000177337,48,0,37,58,0,5.209
ENSG00000105516,46,0,48,68,0,5.208
ENSG00000165879,44,0,33,53,0,5.208
ENSG00000183323,19,0,21,30,0,5.208
ENSG00000143740,9,3,19,46,0,5.205
ENSG00000132510,78,0,67,100,0,5.204
ENSG00000149269,30,0,25,38,0,5.204
ENSG00000113595,35,0,33,18,0,5.199
ENSG00000187079,50,0,37,57,0,5.196
ENSG00000038219,22,0,31,17,0,5.189
ENSG00000186907,28,0,36,51,0,5.187
ENSG00000108384,21,0,15,16,0,5.186
ENSG00000145604,35,0,34,21,0,5.184
ENSG00000104880,33,0,23,33,0,5.181
ENSG00000143537,24,0,24,33,0,5.181
ENSG00000147905,21,0,22,16,0,5.177
ENSG00000118162,14,0,13,11,0,5.174
ENSG00000123213,22,0,32,27,0,5.174
ENSG00000130713,18,0,30,27,0,5.173
ENSG00000156170,29,0,31,14,0,5.173
ENSG00000161048,61,0,62,73,0,5.165
ENSG00000131626,17,0,22,20,0,5.163
ENSG00000140006,28,0,25,30,0,5.156
ENSG00000180921,0,0,16,0,0,5.156
ENSG00000149485,25,0,22,52,0,5.154
ENSG00000134313,15,0,21,10,0,5.152
ENSG00000077684,42,0,40,40,0,5.151
ENSG00000108825,20,0,18,16,0,5.151
ENSG00000141458,24,0,23,28,0,5.145
ENSG00000222040,0,0,3,50,4,5.144
ENSG00000161642,0,0,0,0,0,5.142
ENSG00000145868,30,0,26,25,0,5.141
ENSG00000011275,12,0,17,15,0,5.139
ENSG00000144647,3,0,16,4,0,5.139
ENSG00000100023,0,0,11,0,0,5.135
ENSG00000153487,60,0,61,63,0,5.131
ENSG00000126091,25,0,22,29,0,5.128
ENSG00000089060,15,0,16,18,0,5.127
ENSG00000205189,59,0,56,58,0,5.127
ENSG00000153310,11,0,19,23,5,5.126
ENSG00000155393,12,0,19,16,0,5.126
ENSG00000104221,21,0,18,14,0,5.125
ENSG00000111450,11,0,22,19,0,5.125
ENSG00000143390,18,0,15,21,0,5.124
ENSG00000140043,28,0,23,34,0,5.123
ENSG00000171097,46,0,35,69,0,5.12
ENSG00000171408,28,0,28,19,0,5.12
ENSG00000075089,23,0,31,24,0,5.119
ENSG00000023516,19,0,20,23,0,5.115
ENSG00000112234,27,0,35,35,0,5.114
ENSG00000099810,25,0,27,22,1,5.112
ENSG00000182362,27,0,23,25,0,5.112
ENSG00000255468,35,0,57,57,0,5.112
ENSG00000206560,25,0,28,25,0,5.11
ENSG00000104361,17,0,17,19,0,5.108
ENSG00000114544,0,4,0,0,0,5.108
ENSG00000173821,33,0,42,60,0,5.108
ENSG00000136514,23,0,21,20,0,5.107
ENSG00000197562,42,0,47,79,0,5.107
ENSG00000011376,9,0,18,7,0,5.105
ENSG00000147119,19,0,35,42,0,5.104
ENSG00000154124,47,0,34,74,0,5.1
ENSG00000115839,20,0,20,19,0,5.099
ENSG00000164187,35,0,34,21,0,5.098
ENSG00000183098,59,0,66,75,0,5.096
ENSG00000151364,23,0,10,28,0,5.095
ENSG00000049246,18,0,24,27,0,5.094
ENSG00000129007,8,0,11,14,0,5.093
ENSG00000174196,0,0,0,0,0,5.093
ENSG00000121900,0,0,13,0,0,5.088
ENSG00000136738,31,3,28,18,0,5.088
ENSG00000146067,23,0,25,26,0,5.086
ENSG00000155868,0,0,0,0,18,5.082
ENSG00000173065,18,0,19,14,0,5.082
ENSG00000105993,29,0,30,27,0,5.078
ENSG00000233024,0,0,0,0,0,5.077
ENSG00000139278,20,0,26,38,0,5.076
ENSG00000184678,55,0,49,44,0,5.075
ENSG00000134042,8,0,2,12,0,5.074
ENSG00000130449,46,0,48,56,0,5.072
ENSG00000136634,0,0,6,7,0,5.072
ENSG00000084092,40,3,45,35,0,5.07
ENSG00000183161,27,0,24,20,0,5.07
ENSG00000139746,34,0,32,33,0,5.069
ENSG00000072415,27,0,31,25,0,5.068
ENSG00000088386,8,0,18,25,0,5.067
ENSG00000153140,30,0,25,19,0,5.066
ENSG00000120899,57,0,36,71,0,5.065
ENSG00000125386,0,0,0,0,0,5.064
ENSG00000100065,7,0,18,11,0,5.062
ENSG00000129932,19,0,23,17,0,5.062
ENSG00000215375,18,0,24,16,0,5.061
ENSG00000149177,50,0,33,70,0,5.057
ENSG00000164088,17,0,17,40,0,5.057
ENSG00000110619,21,0,22,27,0,5.055
ENSG00000165113,0,0,0,0,0,5.055
ENSG00000213145,20,0,22,60,0,5.051
ENSG00000162402,50,0,33,45,0,5.047
ENSG00000171469,17,3,21,17,0,5.047
ENSG00000124217,27,4,36,30,0,5.046
ENSG00000168917,6,0,22,17,0,5.046
ENSG00000255529,0,0,9,5,5,5.046
ENSG00000176531,22,0,25,35,0,5.043
ENSG00000125247,24,0,25,27,0,5.042
ENSG00000139154,0,3,0,0,0,5.04
ENSG00000116747,29,0,27,29,0,5.039
ENSG00000177200,28,0,24,70,0,5.034
ENSG00000178467,21,0,23,23,0,5.033
ENSG00000037897,23,0,23,21,6,5.032
ENSG00000168393,25,0,27,21,0,5.031
ENSG00000113272,12,0,15,11,0,5.029
ENSG00000198700,12,0,13,9,0,5.029
ENSG00000112394,20,0,21,19,0,5.027
ENSG00000243716,0,0,0,0,0,5.027
ENSG00000160917,23,0,23,15,0,5.024
ENSG00000120256,24,0,21,43,0,5.022
ENSG00000197763,20,8,15,14,0,5.022
ENSG00000139324,23,0,22,17,0,5.017
ENSG00000138079,19,0,21,11,0,5.013
ENSG00000155926,0,0,0,0,0,5.013
ENSG00000164654,36,0,26,38,0,5.013
ENSG00000108799,23,0,17,34,0,5.012
ENSG00000115204,22,0,21,29,0,5.012
ENSG00000111602,14,0,16,15,0,5.01
ENSG00000100100,40,0,29,58,0,5.006
ENSG00000251322,4,0,19,33,0,5.005
ENSG00000126746,28,0,27,22,2,5.004
ENSG00000101928,10,0,15,10,0,5.003
ENSG00000146122,16,0,16,22,0,4.999
ENSG00000075151,32,0,33,34,0,4.998
ENSG00000159445,31,6,26,29,0,4.997
ENSG00000144228,43,0,37,44,0,4.996
ENSG00000011132,31,0,23,27,0,4.994
ENSG00000146463,14,0,20,17,0,4.993
ENSG00000169688,0,0,11,18,0,4.993
ENSG00000100362,0,0,0,0,47,4.99
ENSG00000118707,34,0,34,40,0,4.989
ENSG00000133424,43,0,43,35,0,4.988
ENSG00000141219,27,0,26,26,0,4.988
ENSG00000105732,0,0,0,0,12,4.986
ENSG00000131873,28,0,29,32,0,4.985
ENSG00000104332,0,0,4,0,71,4.98
ENSG00000100483,20,0,19,23,0,4.978
ENSG00000108666,30,0,39,29,0,4.978
ENSG00000189339,3,0,7,11,0,4.978
ENSG00000110514,26,0,23,34,0,4.977
ENSG00000102900,18,0,18,18,0,4.976
ENSG00000090097,5,0,16,25,0,4.973
ENSG00000104972,0,3,5,10,7,4.972
ENSG00000214967,0,0,0,0,0,4.972
ENSG00000141446,31,0,24,35,0,4.971
ENSG00000258920,31,0,29,36,0,4.971
ENSG00000075643,27,0,29,29,0,4.97
ENSG00000172315,28,0,27,27,0,4.968
ENSG00000151474,0,3,0,0,8,4.967
ENSG00000132680,41,0,24,24,0,4.966
ENSG00000187147,0,3,14,0,46,4.963
ENSG00000131263,21,0,22,24,0,4.961
ENSG00000082397,0,0,31,11,22,4.957
ENSG00000122644,26,0,27,28,0,4.955
ENSG00000128534,24,0,30,19,0,4.954
ENSG00000078043,28,0,28,19,0,4.952
ENSG00000174600,15,2,6,7,0,4.952
ENSG00000156860,44,0,39,43,0,4.95
ENSG00000145916,18,0,19,15,0,4.94
ENSG00000111445,19,0,16,22,0,4.939
ENSG00000113645,29,0,44,86,0,4.939
ENSG00000100599,32,0,31,39,0,4.935
ENSG00000103175,0,0,0,5,28,4.935
ENSG00000070476,46,0,40,65,0,4.933
ENSG00000100307,21,0,19,52,0,4.933
ENSG00000102786,51,14,45,51,0,4.932
ENSG00000101752,26,0,29,26,0,4.931
ENSG00000115760,35,0,37,28,0,4.931
ENSG00000153815,50,0,47,64,0,4.929
ENSG00000185504,22,0,26,24,0,4.925
ENSG00000134324,0,2,0,0,21,4.924
ENSG00000205730,20,0,21,60,0,4.923
ENSG00000112367,27,0,22,17,0,4.921
ENSG00000157014,25,20,22,20,0,4.921
ENSG00000140464,37,0,47,59,0,4.916
ENSG00000162543,12,0,10,36,0,4.914
ENSG00000204252,3,0,6,7,8,4.914
ENSG00000173762,0,0,0,7,0,4.913
ENSG00000100596,19,0,23,17,0,4.912
ENSG00000114127,40,0,37,37,0,4.912
ENSG00000119280,20,0,18,34,0,4.911
ENSG00000066117,24,0,20,20,0,4.909
ENSG00000011258,43,0,46,47,0,4.907
ENSG00000036549,53,0,51,55,0,4.907
ENSG00000135999,25,0,29,27,0,4.907
ENSG00000118007,34,0,36,41,0,4.905
ENSG00000153214,25,0,26,44,0,4.9
ENSG00000198680,24,0,27,24,0,4.899
ENSG00000099290,9,0,17,7,0,4.893
ENSG00000162222,54,0,52,39,0,4.893
ENSG00000187624,23,0,16,24,0,4.893
ENSG00000101417,8,0,15,13,0,4.888
ENSG00000121931,10,45,36,19,20,4.888
ENSG00000100425,18,14,22,23,0,4.886
ENSG00000137731,11,0,0,32,7,4.886
ENSG00000140682,8,0,9,26,0,4.885
ENSG00000102543,22,0,20,23,0,4.884
ENSG00000180953,20,28,37,24,0,4.88
ENSG00000145725,36,0,36,26,0,4.878
ENSG00000036672,7,0,12,14,0,4.875
ENSG00000123191,36,0,35,18,0,4.875
ENSG00000129675,20,0,11,27,7,4.875
ENSG00000134824,28,0,24,23,0,4.875
ENSG00000163964,19,0,20,36,14,4.875
ENSG00000146070,0,0,9,0,18,4.868
ENSG00000050748,17,0,26,23,0,4.867
ENSG00000172731,4,3,15,8,0,4.867
ENSG00000142798,17,0,21,67,0,4.866
ENSG00000102606,11,7,21,35,5,4.865
ENSG00000170836,38,0,37,42,0,4.865
ENSG00000198924,60,0,50,60,0,4.865
ENSG00000130956,11,0,20,15,0,4.86
ENSG00000100994,15,0,23,18,0,4.859
ENSG00000063176,41,0,32,51,0,4.858
ENSG00000206483,0,0,0,0,0,4.858
ENSG00000147601,11,0,20,9,0,4.856
ENSG00000118960,19,0,18,20,0,4.855
ENSG00000148840,24,0,24,24,0,4.853
ENSG00000026508,29,0,28,44,9,4.85
ENSG00000178826,12,0,5,18,0,4.85
ENSG00000158711,31,0,31,56,0,4.848
ENSG00000104884,12,0,12,12,0,4.845
ENSG00000129219,6,0,25,15,0,4.845
ENSG00000160180,0,0,0,0,10,4.845
ENSG00000121104,26,0,27,22,0,4.844
ENSG00000163002,0,0,0,0,0,4.837
ENSG00000153291,38,0,54,52,0,4.836
ENSG00000135632,14,0,19,13,0,4.833
ENSG00000143942,19,0,17,12,0,4.833
ENSG00000232637,0,0,0,0,0,4.832
ENSG00000050820,33,0,32,45,0,4.831
ENSG00000130052,3,0,0,0,0,4.829
ENSG00000140455,73,0,68,90,0,4.825
ENSG00000144233,20,0,25,40,0,4.825
ENSG00000187678,31,0,33,54,0,4.825
ENSG00000130939,26,0,26,25,0,4.824
ENSG00000161179,6,0,12,13,0,4.824
ENSG00000153914,17,0,19,17,0,4.822
ENSG00000102981,12,0,24,39,0,4.821
ENSG00000091831,34,0,37,57,0,4.82
ENSG00000152133,26,0,23,14,0,4.82
ENSG00000139211,33,0,26,34,0,4.819
ENSG00000143633,35,0,43,32,0,4.818
ENSG00000196865,62,0,49,63,0,4.818
ENSG00000175602,45,0,50,72,0,4.814
ENSG00000135540,18,0,32,41,0,4.813
ENSG00000188582,24,3,42,42,0,4.813
ENSG00000100441,24,0,25,80,0,4.812
ENSG00000156049,25,0,32,40,0,4.811
ENSG00000254685,19,0,17,18,0,4.809
ENSG00000112419,10,0,14,8,0,4.808
ENSG00000006062,54,0,57,61,0,4.805
ENSG00000090989,10,0,20,10,12,4.805
ENSG00000162076,11,10,21,23,0,4.804
ENSG00000186340,0,17,4,23,64,4.804
ENSG00000172432,33,0,22,39,0,4.803
ENSG00000010295,28,0,23,46,0,4.802
ENSG00000176058,32,0,52,47,0,4.802
ENSG00000198382,26,0,26,23,0,4.8
ENSG00000128159,27,0,37,32,0,4.799
ENSG00000167306,10,0,17,8,0,4.797
ENSG00000112983,18,0,21,17,0,4.796
ENSG00000138286,23,0,21,18,0,4.79
ENSG00000145730,20,0,23,21,14,4.79
ENSG00000161618,25,0,31,45,0,4.79
ENSG00000164008,38,0,32,26,0,4.79
ENSG00000213923,40,0,27,51,0,4.79
ENSG00000110492,6,0,20,14,0,4.789
ENSG00000149930,27,0,22,41,0,4.788
ENSG00000185864,0,0,0,0,0,4.788
ENSG00000001629,33,0,29,26,0,4.787
ENSG00000123737,24,0,23,19,0,4.784
ENSG00000114026,20,0,24,24,0,4.782
ENSG00000137198,17,0,20,32,0,4.782
ENSG00000137266,26,0,38,27,0,4.782
ENSG00000241127,19,0,21,15,0,4.781
ENSG00000145743,42,0,38,34,0,4.778
ENSG00000048140,15,0,17,15,0,4.776
ENSG00000135945,22,0,27,31,0,4.774
ENSG00000136731,19,0,20,17,0,4.774
ENSG00000154258,0,0,0,7,0,4.774
ENSG00000186666,16,0,20,19,8,4.772
ENSG00000168297,28,0,24,30,0,4.77
ENSG00000198042,17,0,20,17,0,4.77
ENSG00000076864,11,0,21,29,0,4.766
ENSG00000162783,43,0,39,43,0,4.764
ENSG00000015532,11,0,18,12,0,4.763
ENSG00000068724,27,0,34,35,0,4.762
ENSG00000111850,12,0,17,11,0,4.762
ENSG00000172638,6,0,12,25,0,4.761
ENSG00000166135,21,0,18,16,0,4.759
ENSG00000010704,25,0,19,22,0,4.758
ENSG00000093183,33,0,28,45,0,4.758
ENSG00000146574,0,0,5,4,12,4.756
ENSG00000184428,0,0,0,0,0,4.756
ENSG00000089692,29,0,16,88,0,4.755
ENSG00000140854,20,0,25,29,0,4.755
ENSG00000254093,18,0,19,18,0,4.755
ENSG00000090530,15,0,22,17,17,4.754
ENSG00000104983,17,0,19,12,0,4.748
ENSG00000114857,34,0,29,40,0,4.748
ENSG00000164266,22,0,24,19,0,4.748
ENSG00000135845,11,0,17,10,0,4.747
ENSG00000169085,0,0,0,32,0,4.747
ENSG00000136811,13,0,16,13,0,4.743
ENSG00000188486,18,0,17,21,0,4.743
ENSG00000174348,0,0,0,3,5,4.74
ENSG00000143157,20,0,22,28,0,4.739
ENSG00000162086,15,76,70,15,0,4.738
ENSG00000111731,21,0,21,23,0,4.737
ENSG00000128563,14,0,14,13,0,4.735
ENSG00000143493,25,0,23,24,0,4.734
ENSG00000000457,36,0,35,45,0,4.733
ENSG00000132434,24,0,32,23,0,4.733
ENSG00000130304,24,0,24,21,0,4.732
ENSG00000122515,16,0,19,27,0,4.731
ENSG00000007376,8,0,17,3,0,4.729
ENSG00000229809,18,0,19,22,0,4.729
ENSG00000087111,19,0,20,23,0,4.728
ENSG00000087303,4,0,16,27,60,4.728
ENSG00000197766,0,0,3,3,0,4.728
ENSG00000121775,15,0,17,24,0,4.727
ENSG00000058056,30,0,23,27,0,4.726
ENSG00000124279,25,0,26,20,0,4.721
ENSG00000139988,19,0,0,5,0,4.72
ENSG00000077942,0,0,0,6,16,4.716
ENSG00000076706,15,0,15,53,18,4.714
ENSG00000105486,16,0,18,17,0,4.709
ENSG00000123810,17,0,19,28,0,4.708
ENSG00000136717,25,0,28,27,0,4.708
ENSG00000108091,41,0,37,44,0,4.706
ENSG00000112033,21,0,20,22,0,4.706
ENSG00000169193,21,0,18,15,0,4.705
ENSG00000047579,10,0,19,12,0,4.703
ENSG00000107371,25,0,27,19,0,4.7
ENSG00000085982,22,0,16,21,0,4.699
ENSG00000137962,0,0,0,0,0,4.699
ENSG00000164535,35,0,42,38,0,4.698
ENSG00000121350,16,0,22,15,0,4.696
ENSG00000139144,56,0,38,45,0,4.695
ENSG00000006652,0,0,0,6,0,4.694
ENSG00000100083,40,0,30,43,0,4.693
ENSG00000025293,41,0,18,65,0,4.69
ENSG00000118922,64,0,60,77,0,4.69
ENSG00000151665,31,0,26,22,0,4.69
ENSG00000176903,15,0,24,22,0,4.689
ENSG00000086848,21,0,16,14,0,4.687
ENSG00000253313,5,0,11,20,0,4.687
ENSG00000148925,24,0,19,19,0,4.684
ENSG00000160214,17,0,16,33,0,4.682
ENSG00000160563,11,0,19,0,0,4.679
ENSG00000163697,46,0,42,54,0,4.677
ENSG00000118873,21,0,18,16,0,4.676
ENSG00000122674,0,0,8,4,0,4.675
ENSG00000161904,25,0,22,43,0,4.675
ENSG00000196600,0,3,0,0,0,4.674
ENSG00000138399,13,0,15,12,0,4.673
ENSG00000185963,26,0,35,31,0,4.673
ENSG00000146409,19,2,20,20,0,4.67
ENSG00000079432,44,0,35,49,0,4.669
ENSG00000102890,0,0,8,0,0,4.668
ENSG00000129315,23,3,28,21,0,4.667
ENSG00000039319,38,0,27,42,0,4.666
ENSG00000166856,14,0,3,61,0,4.663
ENSG00000101146,16,0,18,11,0,4.66
ENSG00000136878,26,0,28,20,0,4.66
ENSG00000100429,9,0,14,15,0,4.658
ENSG00000115904,46,0,48,52,0,4.655
ENSG00000108753,64,0,56,52,0,4.654
ENSG00000129347,39,0,36,39,0,4.654
ENSG00000044090,20,0,24,24,0,4.651
ENSG00000168806,18,0,25,18,0,4.651
ENSG00000168496,25,0,23,20,0,4.65
ENSG00000136715,24,10,29,21,0,4.648
ENSG00000213347,0,0,8,19,0,4.647
ENSG00000221968,6,0,15,16,0,4.647
ENSG00000161847,34,0,36,51,0,4.646
ENSG00000185658,0,0,0,13,0,4.642
ENSG00000133612,67,0,69,87,0,4.641
ENSG00000105552,52,0,54,84,0,4.64
ENSG00000114446,28,0,21,15,0,4.64
ENSG00000077458,60,0,60,61,0,4.638
